id,joke,label
12091,不做就知道就像没有播种一样耕作。,0
12092,女：“可是我并没有喝酒啊。” 男：“我知道，但是我喝了。”,1
12093,一个问题有两个方面，政治家同时采取这两个方面。,0
12094,在幼儿园里老师问一个小孩的父亲叫什么名字。 爸爸。她答道。 不错，我知道，老师说，可是你妈妈怎样喊他的呢？ 死鬼。她立刻回答。,1
12095,死亡比生活更多，而且还在增加。,0
12096,不，我没有杀人许可......这只是学习许可。,0
12097,有一天，我给电视拆了。 我爸对我说：你若安好，便是晴天，你若安不好，老子打死你。,1
12098,高三最后一次跑早操全班同学集体喊口号:“清华北大，不在话下。剑桥哈佛，不屑一搏。” 后来，后边的班级回了一个:“星宿老仙，法力无边。”,1
12099,让恐惧属于敌人，胜利将是我们的！,0
12100,爷爷问：“那个举杯子的是谁？” 我回答他是举重冠军。 爷爷笑着说：“他举的的那个杯子我也举得起来，看来现在连举重也可以拉关系拿冠军了。”,1
12101,专业人士建造了泰坦尼克号，业余爱好者建造了方舟。,1
12102,什么让你从一个级别升级，让你在下一级别被杀。,0
12103,正在上课，一个同学趴着睡觉前面同学放了一个超臭的屁; 后面睡觉的突然做起来揉着眼睛说了句：“这屁真辣眼睛！”,1
12104,老师：汤姆，你为什么不洗脸？我连你今天早上吃的什么都能看得出。 汤姆：吃的什么？ 老师：鸡蛋。 汤姆：不对，老师，那是昨天吃的。,1
12105,热水瓶如何知道饮料应该是热的还是冷的？,1
12106,我觉得上课时应该也给同学们弄一张像《中国好声音》的评委那样的椅子， 认为讲的好就转过来听课，讲的不好就背对着老师玩手机……,1
12107,一天，小张的女朋友问小张爱不爱她，小张说：“爱你一万年。不过前一百年不能爱你。”,1
12108,巴士在巴士站停靠，火车在火车站停靠。 。 。为什么我的桌子被称为工作站？,1
12109,女生在电话中哭喊到：你个骗子，终于知道了，你和我异地恋不就因为你爸是移动公司的经理嘛，骗了我这么多话费你高兴了吧。,1
12110,人类是唯一在手掌中没有色素的灵长类动物。,0
12111,我没有服用雌激素而且我有一把枪......有什么问题吗？,0
12112,一个人需要一点点疯狂，否则他们永远不敢割绳子并且自由。,0
12113,他甚至没有足够的机智来成为一个合适的半智者。,0
12114,如果您认为没有人关心您是否还活着，请尝试错过几笔付款。,1
12115,今天家长会，一位同学深有感触。 文采大发感叹道：“世界上最遥远的距离，不是生与死的，而是你未来的丈母娘站在你面前，你却只能喊阿姨。”,1
12116,80後的重要任务是制造08后。,1
12117,我想知道女权主义飞行员拒绝进入驾驶舱之前会有多长时间。,0
12118,如果我看起来很困惑，那是因为我在思考。,0
12119,婚姻是一个三环马戏团：订婚戒指，结婚戒指和痛苦。,0
12120,"病人:""我在许多医生那里看过病，而且几乎花掉了我的全部财产."" 医生:""哎呀呀,我是多么的不走运啊!为什么您从前不到我这儿来呢?""",1
12121,失去兴趣？这太糟糕了，我甚至失去了冷漠！,1
12122,公司有一职位，工作环境不怎么好。 噪音非常大，始终都找不到适合的人选，即使招到人也没做多久。 部门经理非常郁闷，就招了一个耳聋的，两全其美。,1
12123,小白要上幼儿园了，第一天上幼儿园老师开始进行智力测验，就把一篮积木倒在桌上让孩子们自由发挥。只见小白把积木在自己面前排成一横排，然后向前一推，嘴里喊道：我胡了！,1
12124,生活小常识：洗脚时要脱下袜子。,1
12125,你必须完成的工作越多，下雨的可能性就越大。,1
12126,种植橡树的最佳时间是20年前，现在是下一个最好的时间！,1
12127,小时候我有很多青春痘。有一天，我在图书馆睡着了。当我醒来时，一个瞎子正在看我的脸。,1
12128,这不是让男人自由，只是生气的事实。,0
12129,女友发短信给我：我怀孕了！明天带我去医院！！ 过一会，我又收到：对不起，发错了！！ 我：？？？……,1
12130,医生，我太容易激动了，每次一唱歌就要流眼泪。您看怎么办呢？ 太简单了，每次唱歌时你用棉花把耳朵塞住就行了。,1
12131,一女生晚上路遇女鬼。 鬼：你看我没有手。女生不吭声。 鬼：我没有脚，好惨啊！ 女生忍不住了：我更惨，我没有胸啊！,1
12132,婴儿出生时没有膝盖帽。它们直到孩子达到2至6岁才出现。,0
12133,计算机可以实现非常快速，非常准确的错误。,1
12134,班上教室的玻璃窗被打破了，班主任问同学们：“谁打破了玻璃？” 有一个同学说：“石头，我看见了。”,1
12135,有个人在大热天还盖着夹被睡觉，别人问他为什么盖夹被，他说：因为棉被太热了。,1
12136,这都什么沙雕新闻，自杀被击毙，连放两小时屁。,1
12137,儿子问：“为什么画家都要在图的下面写上他们的名字呢？” 父亲：“那是为了让人们知道哪儿是画的上面！”,1
12138,禁烟区：如果我们看到您吸烟，我们会认为您着火并采取适当的措施。,0
12139,马上要进行第一次下海潜水考试。 潜水学员：我们怎样才能通过考试？ 教练：活着回来。,1
12140,法官对被告说：你不但偷钱，还拿了表，戒指和珍珠。 被告说：是的，法官先生，人们不是常说‘光有钱并不会得到幸福吗？,1
12141,吹灭另一支蜡烛不会让你的光芒更明亮。,0
12142,妈妈，我刚把花园里的梯子碰倒了。 去和你爸说一下。 他知道。他现在正抓着天窗，吊在墙上呢。,1
12143,让我在这里低调的喊一句，你的过去我来不及参与，你的未来打死我也不想参与了。,1
12144,台湾一家饮料公司广告词是：小别意酸酸，欢聚心甜甜。,1
12145,听君一席话，省我十本书!,1
12146,中国人吃美国食品一小时后会不会变成匈牙利人？,1
12147,一天，老师问小红：小红，咱们吃的鸡蛋从哪里来的呀？ 小红：是从冰箱里拿出来的。,1
12148,高中一个典型的课程：出现，摆脱你的功课，做新的功课，离开。,0
12149,医生：布朗太太，我要告诉你一个好消息。 布朗：好消息？那太好了！但是您应该说布朗小姐，不是布朗太太。 医生：布朗小姐，我要告诉你一个坏消息。,1
12150,步步在火车上和乘务员说：“给我来瓶可乐，多少钱？” 乘务员：“8块。” 步步：“多大一瓶的？” 乘务员：“就是外面卖3块钱的那种。”,1
12151,香港有家化妆品公司的广告是：趁早下‘斑’，请勿‘痘’留。,1
12152,宣讲十个讲道比讲一个讲道要容易。,1
12153,某同学在一次考试中写到：千山万水总是情，给点分数行不行。 改卷老师看了当及回给他：人间自有情爱在，给个0分也是爱。,1
12154,如果你坚持减肥我的建议：尽可能多地吃 - 只是不要吞下它。,1
12155,当你不记得任何东西时，很难怀旧。,1
12156,爸爸说：“你写请假条很认真，而且字都写到格子里了。” 小琼说：“我写的不是请假条，写的是格言。”,1
12157,我在圣诞节得到的只是一件毛衣......我本来会喜欢尖叫声或呻吟声。,0
12158,姐姐：小妹，你在干什么？ 妹妹：我在给我的好朋友达娃写信。 姐姐：你还没有上学，就会写信吗？ 妹妹：这不要紧，因为达娃也不知道怎么读信。,1
12159,阁下的手机，我就收下了。,1
12160,我的猫不是聊天室，她建议我下一步做什么。,0
12161,出来混，老婆迟早是要换的。,1
12162,母亲：别和男朋友结婚！ 女儿：为什么？ 母亲：他的局长爸爸出车祸死了。,1
12163,造成“意想不到的后果”这一广为人知的社会灾难的一小部分来自那些有知识幻觉的人。,0
12164,妈妈问KK：“黑鸡与白鸡哪只好？” KK：“当然是黑鸡好！” 妈妈：“WHY？” KK：“黑鸡会下白蛋，但白鸡不会下黑蛋！”,1
12165,司马光：院子里， 一群孩子们在大水缸里洗澡，我个子矮小，跳不到缸里，灵机一动，拿块石头将水缸砸了个洞，好好冲了个凉水澡。,1
12166,我花了很多钱买酒，辣妹和汽车，我只是挥霍。,0
12167,那人终于用恼怒的声音回答：“是的，我是”。,0
12168,如果其中两人死了，三人可能会保守秘密。,0
12169,鸟类学家走进专利注册处。我已把信鸽和啄木鸟交配成功。 他解释道：产出的混种鸟不但能带信，而且到达时还会敲门！,1
12170,犬儒主义只是说出真相的一种不愉快的方式。,0
12171,天亮睁开眼，还活着，真好。天黑闭上眼，还睡得着，值了。,1
12172,传达错误信息的最可靠方法是说出严格的事实。,1
12173,学习今天的生活; 最担心的是昨天和明天。,1
12174,只见女同学羞红着脸：“没有……” 于是男老师就直接进攻：“没有事就早点睡，不要上课才在打瞌睡。”,1
12175,世人笑我太疯癫，我笑世人这么快就看出来了。,1
12176,黑暗比光快，否则你会看到它。,1
12177,某村妇首次进城，欲上茅厕，良久未遇，无奈求助警察：同志，前面有个公厕，请问母厕在哪？,1
12178,一次，我们班委出去喝酒，班长喝醉了，他在地上爬着回学校，于是我们上前去扶他，没想到，他却说：“不用担心我，我是扶着墙走的，很安全。”,1
12179,儿子：“妈妈，您看，开过去的那辆货车有一座山那么大！” 妈妈：“哎呀！宝贝，我不止一亿次叫你别夸张得这么厉害，可你这坏习惯就是改不了！”,1
12180,我这辈子只有两件事不会：这也不会，那也不会。,1
12181,都说月子里不能碰水了中医师看着溺亡的女尸说道。,1
12182,永远不要做任何你不会被抓死的事情。,0
12183,猪圈每次喂食都放音乐，一只怀孕的母猪总是躲在僻静处自我陶醉，主人来赶它。母猪道：“别吵，我正在胎教。”,1
12184,如果他们不得不砍木头以保持电视机的运转，那么儿童的问题会更少。,0
12185,今天跟老婆去公园散心，看见几棵桃花， 开玩笑地说：我去桃花树下转几圈，看今年能不能再走个桃花运。 老婆说：那你先忙，我过那边找棵红杏去。,1
12186,阅读报纸 - 一个知情人士更加聪明地恐慌。,1
12187,称你为白痴将是对所有愚蠢人的侮辱。,1
12188,如果你喝一块带糖果的减肥苏打水，他们会互相取消。,1
12189,麻烦的存在并不意味着上帝的缺席。,1
12190,电气工程师以更高的功率和更高的频率完成这项工作。,0
12191,我没有在食物链的顶端争取成为一名素食主义者,0
12192,好奇心杀了猫，但有一段时间我是一个嫌疑人。,1
